,Cell ID,Region num birth,Region num death,Cell birth time,Cell death time,Cell age,Old pole age,Error frame,stat0,Long axis (L) birth,Long axis (L) death,Short axis birth,Short axis death,Area birth,Area death,Region score birth,Region score death,X position birth,Y position birth,Fluor1 sum,Fluor1 mean,Fluor2 sum,Fluor2 mean,Num of neighbors,Region gray val,Focus1(1) long axis birth,Focus1(1) short axis birth,Focus1(1) score birth,Focus1(1) intensity birth,Focus1(2) long axis birth,Focus1(2) short axis birth,Focus1(2) score birth,Focus1(2) intensity birth,Focus1(3) long axis birth,Focus1(3) short axis birth,Focus1(3) score birth,Focus1(3) intensity birth,Focus1(4) long axis birth,Focus1(4) short axis birth,Focus1(4) score birth,Focus1(4) intensity birth,Focus1(5) long axis birth,Focus1(5) short axis birth,Focus1(5) score birth,Focus1(5) intensity birth,Focus1(1) long axis pole align,Focus1(1) long axis norm pole align,Focus1(1) long axis normalized,Focus1(2) long axis normalized,Focus1(3) long axis normalized,Focus1(4) long axis normalized,Focus1(5) long axis normalized,Focus1(1) short axis normalized,Focus1(2) short axis normalized,Focus1(3) short axis normalized,Focus1(4) short axis normalized,Focus1(5) short axis normalized,Focus1(1) gaussianFitWidth,Focus1(2) gaussianFitWidth,Focus1(3) gaussianFitWidth,Mother ID,Daughter1 ID,Daughter2 ID,dL max,dL min,L death / L birth,Fluor1 sum death,Fluor1 mean death,Fluor2 sum death,Fluor2 mean death,Focus1(1) long axis death,Focus1(1) short axis death,Focus1(1) score death,Focus1(1) intensity death,Focus1(2) long axis death,Focus1(2) short axis death,Focus1(2) score death,Focus1(2) intensity death,Focus1(2) long axis death,Focus1(3) short axis death,Focus1(3) score death,Focus1(3) intensity death,Focus1(4) long axis death,Focus1(4) short axis death,Focus1(4) score death,Focus1(4) intensity death,Focus1(5) long axis death,Focus1(5) short axis death,Focus1(5) score death,Focus1(5) intensity death,Focus1(1) gaussian fit width death,Focus1(2) gaussian fit width death,Focus1(3) gaussian fit width death,Long axis/Short axis birth,Long axis/Short axis death,Neck width,Maximum width,Cell dist to edge,Growth Rate,Time of Death,Strain
55,56.0,56.0,56.0,1.0,1.0,0.0,,,0.0,25.0,25.0,5.336086479140806,5.336086479140806,134.0,134.0,8.881439885375675,8.881439885375675,666.4179104477612,230.21641791044777,589231.0,4397.246268656716,100703.0,751.5149253731344,,1766.8507462686566,-8.512850945205518,0.9786492896575238,1.0979219721510964,3.6671652053438066,8.466391851456168,1.0682608392713424,0.6897073479584471,2.8205327220585596,,,,,,,,,,,,,,,-0.3274173440463661,0.3256304558252372,,,,0.12233116120719048,0.1335326049089178,,,,1.6924260674467217,1.9515243295187132,,0.0,,,,,,589231.0,4397.246268656716,100703.0,751.5149253731344,-8.512850945205518,0.9786492896575238,1.0979219721510964,3.6671652053438066,8.466391851456168,1.0682608392713424,0.6897073479584471,2.8205327220585596,,,,,,,,,,,,,1.6924260674467217,1.9515243295187132,,4.685081491412672,4.685081491412672,5.336086479140806,6.149661343591409,1.0,,,marRAB
56,57.0,57.0,57.0,1.0,1.0,0.0,,,0.0,20.0,20.0,5.338206502448168,5.338206502448168,107.0,107.0,-37.60782513394524,-37.60782513394524,664.1682242990654,376.06542056074767,360464.0,3368.822429906542,80114.0,748.7289719626168,,1751.0093457943926,-6.660481765533614,0.5035736676006644,0.8568328927936847,2.925782834813785,5.625491732777344,0.2821843475212322,0.7172098456962269,2.4536363103624668,,,,,,,,,,,,,,,-0.30274917116061884,0.25570416967169746,,,,0.06294670845008304,0.03527304344015403,,,,1.7241369432893632,1.703844348254885,,0.0,,,,,,360464.0,3368.822429906542,80114.0,748.7289719626168,-6.660481765533614,0.5035736676006644,0.8568328927936847,2.925782834813785,5.625491732777344,0.2821843475212322,0.7172098456962269,2.4536363103624668,,,,,,,,,,,,,1.7241369432893632,1.703844348254885,,3.7465766809185355,3.7465766809185355,5.338206502448168,6.3728064461884815,1.0,,,marRAB
57,58.0,58.0,58.0,1.0,1.0,0.0,,,0.0,16.0,16.0,4.875042914196004,4.875042914196004,78.0,78.0,-27.546105216269755,-27.546105216269755,686.0512820512821,490.61538461538464,274281.0,3516.423076923077,59700.0,765.3846153846154,,1763.2692307692307,-4.29983772698785,0.7448208609412003,1.0476944268699613,3.1393330486503084,3.0666814287567767,0.9001839347816027,0.5972522148479278,2.220710116408326,,,,,,,,,,,,,,,-0.2687398579367406,0.19166758929729855,,,,0.09310260761765003,0.11252299184770034,,,,1.526122111018921,1.810244859916801,,0.0,,,,,,274281.0,3516.423076923077,59700.0,765.3846153846154,-4.29983772698785,0.7448208609412003,1.0476944268699613,3.1393330486503084,3.0666814287567767,0.9001839347816027,0.5972522148479278,2.220710116408326,,,,,,,,,,,,,1.526122111018921,1.810244859916801,,3.282022390696992,3.282022390696992,4.875042914196004,6.007265170415242,1.0,,,marRAB
58,59.0,59.0,59.0,1.0,1.0,0.0,,,0.0,20.0,20.0,4.923853372873106,4.923853372873106,99.0,99.0,-49.37795884738142,-49.37795884738142,687.9494949494949,310.85858585858585,431911.0,4362.737373737374,73367.0,741.0808080808081,,1784.4040404040404,-6.574769237504656,0.42640103764796766,1.402388140585698,4.177995356042025,9.815575125138992,-0.4518253595367989,1.1881957039238928,2.423980864589023,,,,,,,,,,,,,,,-0.3130842494049836,0.46740833929233294,,,,0.05330012970599596,-0.056478169942099865,,,,1.5318596323140237,1.0262577939788207,,0.0,,,,,,431911.0,4362.737373737374,73367.0,741.0808080808081,-6.574769237504656,0.42640103764796766,1.402388140585698,4.177995356042025,9.815575125138992,-0.4518253595367989,1.1881957039238928,2.423980864589023,,,,,,,,,,,,,1.5318596323140237,1.0262577939788207,,4.061859378304323,4.061859378304323,4.923853372873106,5.940899291168837,1.0,,,marRAB
59,60.0,60.0,60.0,1.0,1.0,0.0,,,0.0,15.0,15.0,4.795900734104229,4.795900734104229,72.0,72.0,-26.636866346587475,-26.636866346587475,689.0277777777778,60.291666666666664,275168.0,3821.777777777778,53205.0,738.9583333333334,,1813.2777777777778,-3.355612677929062,0.6732921434750712,0.9996934524605469,3.0808103735284567,7.303292838537971,-0.5976276676091907,1.1588179581311304,1.1471194174931103,,,,,,,,,,,,,,,-0.20972579237056638,0.4564558024086232,,,,0.0841615179343839,-0.07470345845114884,,,,1.5636701556968804,0.5430012211000955,,0.0,,,,,,275168.0,3821.777777777778,53205.0,738.9583333333334,-3.355612677929062,0.6732921434750712,0.9996934524605469,3.0808103735284567,7.303292838537971,-0.5976276676091907,1.1588179581311304,1.1471194174931103,,,,,,,,,,,,,1.5636701556968804,0.5430012211000955,,3.127671074034788,3.127671074034788,4.795900734104229,6.049174750541624,1.0,,,marRAB
60,61.0,61.0,61.0,1.0,1.0,0.0,,,0.0,4.0,4.0,1.5,1.5,6.0,6.0,-48.44840096837705,-48.44840096837705,694.6666666666666,487.5,14852.0,2475.3333333333335,4536.0,756.0,,1878.6666666666667,0.6930105877590905,1.2878612501830276,0.900810752813592,1.5002635352741387,,,,,,,,,,,,,,,,,,,0.17325264693977263,,,,,0.6439306250915138,,,,,0.8685481539578607,,,0.0,,,,,,14852.0,2475.3333333333335,4536.0,756.0,0.6930105877590905,1.2878612501830276,0.900810752813592,1.5002635352741387,,,,,,,,,,,,,,,,,0.8685481539578607,,,2.6666666666666665,2.6666666666666665,1.5,1.6666666666666667,1.0,,,marRAB
0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,39.0,39.0,5.9453277306095496,5.9453277306095496,232.0,232.0,46.57603001300402,46.57603001300402,21.857758620689655,85.12931034482759,1076404.0,4639.672413793103,177995.0,767.2198275862069,,1822.9827586206898,-4.664848867884074,-1.9693528789620125,0.7582660914492068,2.287673121615337,15.469887950149717,0.3394820333928199,0.7432604420873712,2.2492291441150796,-15.263806607610526,0.5800716752768862,0.6440642340861609,2.221976695762855,5.419254976201124,-1.9579690937631684,0.5485931880128387,1.8711496385602662,,,,,,,-0.11662122169710185,0.3867471987537429,-0.38159516519026315,0.1354813744050281,,-0.1790320799056375,0.030862003035710902,0.05273378866153511,-0.17799719034210623,,1.5506413660946123,1.5339270216931702,1.7319515566065546,0.0,,,,,,1076404.0,4639.672413793103,177995.0,767.2198275862069,-4.664848867884074,-1.9693528789620125,0.7582660914492068,2.287673121615337,15.469887950149717,0.3394820333928199,0.7432604420873712,2.2492291441150796,-15.263806607610526,0.5800716752768862,0.6440642340861609,2.221976695762855,5.419254976201124,-1.9579690937631684,0.5485931880128387,1.8711496385602662,,,,,1.5506413660946123,1.5339270216931702,1.7319515566065546,6.559772945603706,6.559772945603706,3.4365226309734376,7.314952691396077,1.0,,-1.0,marRAB
1,2.0,2.0,2.0,1.0,1.0,0.0,,,0.0,23.0,23.0,4.908213421724421,4.908213421724421,113.0,113.0,-44.147186482388484,-44.147186482388484,14.053097345132743,7.3097345132743365,357324.0,3162.1592920353983,84902.0,751.3451327433628,,1807.41592920354,-5.784620978900508,-0.46253596047536005,0.2968718746963291,0.9520450710370936,8.296378651835997,-0.7103062955310442,0.3989750867391673,0.9112932567718175,2.9728410656843405,-0.47957380854743326,0.1763335356344282,0.34695519635474437,,,,,,,,,,,-0.2410258741208545,0.3456824438264999,0.12386837773684752,,,-0.05139288449726223,-0.07892292172567157,-0.053285978727492585,,,1.5627380688807193,1.1029697768214497,0.9876333439963628,0.0,,,,,,357324.0,3162.1592920353983,84902.0,751.3451327433628,-5.784620978900508,-0.46253596047536005,0.2968718746963291,0.9520450710370936,8.296378651835997,-0.7103062955310442,0.3989750867391673,0.9112932567718175,2.9728410656843405,-0.47957380854743326,0.1763335356344282,0.34695519635474437,,,,,,,,,1.5627380688807193,1.1029697768214497,0.9876333439963628,4.686022799701185,4.686022799701185,4.908213421724421,5.8767460070140105,1.0,,,marRAB
2,3.0,3.0,3.0,1.0,1.0,0.0,,,0.0,43.0,43.0,5.665559969243019,5.665559969243019,244.0,244.0,44.31025859592078,44.31025859592078,38.75409836065574,490.14344262295083,938000.0,3844.2622950819673,194141.0,795.6598360655738,,1895.139344262295,-15.923610337952939,-0.8185926756431074,0.516912853949771,1.5225647742577644,16.39496910040061,-0.9569801610363973,0.4218203790762182,1.3478344163986478,,,,,,,,,,,,,,,-0.3619002349534759,0.37261293410001384,,,,-0.09095474173812305,-0.10633112900404414,,,,1.4943098506289039,1.5758407823264915,,0.0,,,,,,938000.0,3844.2622950819673,194141.0,795.6598360655738,-15.923610337952939,-0.8185926756431074,0.516912853949771,1.5225647742577644,16.39496910040061,-0.9569801610363973,0.4218203790762182,1.3478344163986478,,,,,,,,,,,,,1.4943098506289039,1.5758407823264915,,7.589717562506936,7.589717562506936,5.516205426660235,6.470472554488349,1.0,,-1.0,marRAB
3,4.0,4.0,4.0,1.0,1.0,0.0,,,0.0,16.0,16.0,5.374799982636116,5.374799982636116,86.0,86.0,-25.67564556540217,-25.67564556540217,58.98837209302326,74.5813953488372,189666.0,2205.4186046511627,65938.0,766.7209302325581,,1798.2790697674418,-0.9656920294231577,-0.5469039949912307,0.27099628130424197,0.6620090895897348,2.9717864191041667,-1.2527444109842212,0.518581149385037,0.6592368498159502,,,,,,,,,,,,,,,-0.056805413495479865,0.17481096582965686,,,,-0.06836299937390383,-0.15659305137302765,,,,1.2504447482699692,0.6555585770253978,,0.0,,,,,,189666.0,2205.4186046511627,65938.0,766.7209302325581,-0.9656920294231577,-0.5469039949912307,0.27099628130424197,0.6620090895897348,2.9717864191041667,-1.2527444109842212,0.518581149385037,0.6592368498159502,,,,,,,,,,,,,1.2504447482699692,0.6555585770253978,,2.9768549623594858,2.9768549623594858,5.374799982636116,6.6762434952632175,1.0,,-1.0,marRAB
4,5.0,5.0,5.0,1.0,1.0,0.0,,,0.0,28.0,28.0,5.42828141358537,5.42828141358537,152.0,152.0,30.953884218028993,30.953884218028993,79.74342105263158,509.0394736842105,528482.0,3476.8552631578946,118975.0,782.7302631578947,,1875.9276315789473,-9.624663160168655,-0.7902446286586624,0.48372442766621115,1.487751376671424,8.435183565768456,-0.76011884935937,0.30533183982134793,1.038244492594842,,,,,,,,,,,,,,,-0.3437379700060234,0.30125655592030204,,,,-0.0987805785823328,-0.09501485616992125,,,,1.556097161243195,1.65967489754391,,0.0,,,,,,528482.0,3476.8552631578946,118975.0,782.7302631578947,-9.624663160168655,-0.7902446286586624,0.48372442766621115,1.487751376671424,8.435183565768456,-0.76011884935937,0.30533183982134793,1.038244492594842,,,,,,,,,,,,,1.556097161243195,1.65967489754391,,5.1581703059690955,5.1581703059690955,5.036138296127319,6.134250777756506,1.0,,-1.0,marRAB
5,6.0,6.0,6.0,1.0,1.0,0.0,,,0.0,26.0,26.0,5.703597858933235,5.703597858933235,149.0,149.0,0.14331686179109848,0.14331686179109848,80.81208053691275,165.56375838926175,691141.0,4638.5302013422815,115245.0,773.4563758389262,,1814.8724832214766,-8.464145620118558,-0.4729551814104256,0.8496812775537738,2.702195558091123,8.784832279252312,-0.7749594611854791,0.9305883453959028,2.612641538517588,,,,,,,,,,,,,,,-0.3022909150042342,0.3137440099732968,,,,-0.05255057571226951,-0.08610660679838657,,,,1.594259491400064,1.4075989558203825,,0.0,,,,,,691141.0,4638.5302013422815,115245.0,773.4563758389262,-8.464145620118558,-0.4729551814104256,0.8496812775537738,2.702195558091123,8.784832279252312,-0.7749594611854791,0.9305883453959028,2.612641538517588,,,,,,,,,,,,,1.594259491400064,1.4075989558203825,,4.558526151923144,4.558526151923144,5.703597858933235,6.508503572265606,1.0,,-1.0,marRAB
6,7.0,7.0,7.0,1.0,1.0,0.0,,,0.0,37.0,37.0,5.490769382790072,5.490769382790072,204.0,204.0,38.321881241959424,38.321881241959424,83.17647058823529,377.2598039215686,604526.0,2963.3627450980393,161171.0,790.0539215686274,,1859.5833333333333,-14.736816064792738,0.14843886526918304,0.4656080877025707,1.1690283051741197,13.108568499047477,-0.021437264741659856,0.33965063349576596,0.8074793057466411,,,,,,,,,,,,,,,-0.3778670785844292,0.33611714100121737,,,,0.01855485815864788,-0.002679658092707482,,,,1.2942201460989162,1.2087889803630048,,0.0,,,,,,604526.0,2963.3627450980393,161171.0,790.0539215686274,-14.736816064792738,0.14843886526918304,0.4656080877025707,1.1690283051741197,13.108568499047477,-0.021437264741659856,0.33965063349576596,0.8074793057466411,,,,,,,,,,,,,1.2942201460989162,1.2087889803630048,,6.738582049351866,6.738582049351866,5.271396636962891,6.278768205593148,1.0,,24.0,marRAB
7,8.0,8.0,8.0,1.0,1.0,0.0,,,0.0,36.0,36.0,5.124389246525579,5.124389246525579,185.0,185.0,30.5067278218604,30.5067278218604,113.25945945945946,109.90810810810811,737878.0,3988.5297297297298,141402.0,764.3351351351351,,1924.118918918919,-14.650839546848095,-0.6999196556715339,0.7082854592739753,1.7812362453643567,13.309340035991056,-0.5874371115245896,0.4443975605413538,1.2875471333575113,-9.732396747016578,1.1583226207740975,0.575570465621771,0.7352887376364845,,,,,,,,,,,-0.3855484091275814,0.35024579042081727,-0.2561157038688573,,,-0.08748995695894174,-0.0734296389405737,0.1447903275967622,,,1.2640343856983733,1.3809757897054062,0.6553571810374776,0.0,,,,,,737878.0,3988.5297297297298,141402.0,764.3351351351351,-14.650839546848095,-0.6999196556715339,0.7082854592739753,1.7812362453643567,13.309340035991056,-0.5874371115245896,0.4443975605413538,1.2875471333575113,-9.732396747016578,1.1583226207740975,0.575570465621771,0.7352887376364845,,,,,,,,,1.2640343856983733,1.3809757897054062,0.6553571810374776,7.025227450160738,7.025227450160738,4.735589135076225,6.217668056488037,1.0,,46.0,marRAB
8,9.0,9.0,9.0,1.0,1.0,0.0,,,0.0,35.0,35.0,5.314537328677181,5.314537328677181,186.0,186.0,37.02751334806579,37.02751334806579,115.94623655913979,103.64516129032258,880394.0,4733.301075268817,142336.0,765.247311827957,,1896.021505376344,-14.905511847536296,-0.637759819520197,0.9367266241364615,2.3899129038534546,12.705293423704418,-0.595794791718903,0.8867659542035905,2.3067388433775147,,,,,,,,,,,,,,,-0.4140419957648971,0.3529248173251227,,,,-0.07971997744002463,-0.07447434896486288,,,,1.2707624654490568,1.3237169219297722,,0.0,,,,,,880394.0,4733.301075268817,142336.0,765.247311827957,-14.905511847536296,-0.637759819520197,0.9367266241364615,2.3899129038534546,12.705293423704418,-0.595794791718903,0.8867659542035905,2.3067388433775147,,,,,,,,,,,,,1.2707624654490568,1.3237169219297722,,6.585709693135546,6.585709693135546,5.054975000492656,6.153049343805226,1.0,,58.0,marRAB
9,10.0,10.0,10.0,1.0,1.0,0.0,,,0.0,24.0,24.0,5.66588391341793,5.66588391341793,136.0,136.0,-1.537795788116264,-1.537795788116264,125.66911764705883,148.5,519542.0,3820.1617647058824,104143.0,765.7573529411765,,1796.4264705882354,-8.140333585278219,-0.7814519219068804,0.7272347472931774,2.017416794032253,7.536603948350306,-0.44969992331733144,0.5584605751235505,1.7346345903288145,,,,,,,,,,,,,,,-0.3130897532799315,0.2898693826288579,,,,-0.09768149023836005,-0.05621249041466643,,,,1.4167211491946712,1.5531816994993723,,0.0,,,,,,519542.0,3820.1617647058824,104143.0,765.7573529411765,-8.140333585278219,-0.7814519219068804,0.7272347472931774,2.017416794032253,7.536603948350306,-0.44969992331733144,0.5584605751235505,1.7346345903288145,,,,,,,,,,,,,1.4167211491946712,1.5531816994993723,,4.235879232040612,4.235879232040612,5.66588391341793,6.000288009643555,1.0,,-1.0,marRAB
10,11.0,11.0,11.0,1.0,1.0,0.0,,,0.0,36.0,36.0,5.376422591732601,5.376422591732601,194.0,194.0,42.463572787335856,42.463572787335856,152.93814432989691,375.50515463917526,701468.0,3615.814432989691,152365.0,785.3865979381443,,1857.860824742268,13.401457301657281,-1.2744377389230133,0.5263735640727235,1.5070085530113855,-13.82799513608988,-1.2081124051501,0.45061333255404645,1.3374329851386353,-6.2056448716632255,-0.3073298189545821,0.3680619697044776,1.1473777512841705,4.725476327927298,-0.7160906464730181,0.2244436166306879,0.8406077851996545,,,,,,,0.36220154869344,-0.37372959827269947,-0.16772013166657365,0.12771557643046752,,-0.15930471736537666,-0.1510140506437625,-0.038416227369322764,-0.08951133080912727,,1.458750976385139,1.4728877087840555,1.548624690105878,0.0,,,,,,701468.0,3615.814432989691,152365.0,785.3865979381443,13.401457301657281,-1.2744377389230133,0.5263735640727235,1.5070085530113855,-13.82799513608988,-1.2081124051501,0.45061333255404645,1.3374329851386353,-6.2056448716632255,-0.3073298189545821,0.3680619697044776,1.1473777512841705,4.725476327927298,-0.7160906464730181,0.2244436166306879,0.8406077851996545,,,,,1.458750976385139,1.4728877087840555,1.548624690105878,6.695902226018783,6.695902226018783,3.6746301421708267,6.339026718037833,1.0,,12.0,marRAB
11,12.0,12.0,12.0,1.0,1.0,0.0,,,0.0,32.0,32.0,5.406232070271451,5.406232070271451,173.0,173.0,39.14339431815086,39.14339431815086,144.64739884393063,293.78612716763007,839157.0,4850.618497109826,135346.0,782.3468208092486,,1872.635838150289,-12.233304545278575,0.1953400146447244,0.6537631106446252,1.9945548062266245,10.777820516520862,0.5770831653555121,0.6547786532226282,1.8416272466277956,4.398297765426576,2.3534629620756125,0.4091143839655925,1.0022868484762184,,,,,,,,,,,-0.38229076703995546,0.33680689114127693,0.1374468051695805,,,0.021704446071636043,0.064120351706168,0.26149588467506807,,,1.5399397618279045,1.3827289506061502,1.1465474192054808,0.0,,,,,,839157.0,4850.618497109826,135346.0,782.3468208092486,-12.233304545278575,0.1953400146447244,0.6537631106446252,1.9945548062266245,10.777820516520862,0.5770831653555121,0.6547786532226282,1.8416272466277956,4.398297765426576,2.3534629620756125,0.4091143839655925,1.0022868484762184,,,,,,,,,1.5399397618279045,1.3827289506061502,1.1465474192054808,5.91909477507747,5.91909477507747,5.024172941843669,6.695705322960483,1.0,,-1.0,marRAB
12,13.0,13.0,13.0,1.0,1.0,0.0,,,0.0,25.0,25.0,5.7159538000080605,5.7159538000080605,143.0,143.0,-6.91855437320924,-6.91855437320924,149.46853146853147,168.0909090909091,547366.0,3827.7342657342656,109165.0,763.3916083916084,,1820.958041958042,-6.640617153907119,-0.9085757084756416,0.5837332580292883,1.8197831537730265,7.741357970756726,-0.9677617922967863,0.3841051065920722,1.4474689906918594,,,,,,,,,,,,,,,-0.24594878347804144,0.2867169618798788,,,,-0.10095285649729352,-0.10752908803297626,,,,1.5744422978755779,1.8260777179335863,,0.0,,,,,,547366.0,3827.7342657342656,109165.0,763.3916083916084,-6.640617153907119,-0.9085757084756416,0.5837332580292883,1.8197831537730265,7.741357970756726,-0.9677617922967863,0.3841051065920722,1.4474689906918594,,,,,,,,,,,,,1.5744422978755779,1.8260777179335863,,4.373723244572891,4.373723244572891,5.7159538000080605,6.719498286831974,1.0,,-1.0,marRAB
13,14.0,14.0,14.0,1.0,1.0,0.0,,,0.0,13.0,13.0,4.708498955235071,4.708498955235071,62.0,62.0,-41.003215823940565,-41.003215823940565,151.2741935483871,297.7741935483871,443103.0,7146.822580645161,48311.0,779.2096774193549,,1829.5,-4.634722010924329,0.1852139545996152,1.59635424008914,4.620620458052756,2.6948804033851763,0.22689847822216713,1.436762434213172,4.0693191201143915,,,,,,,,,,,,,,,-0.33105157220888065,0.19249145738465545,,,,0.0231517443249519,0.02836230977777089,,,,1.4408828427829785,1.4301050246390532,,0.0,,,,,,443103.0,7146.822580645161,48311.0,779.2096774193549,-4.634722010924329,0.1852139545996152,1.59635424008914,4.620620458052756,2.6948804033851763,0.22689847822216713,1.436762434213172,4.0693191201143915,,,,,,,,,,,,,1.4408828427829785,1.4301050246390532,,2.760964826284214,2.760964826284214,4.708498955235071,5.49935642346107,1.0,,-1.0,marRAB
14,15.0,15.0,15.0,1.0,1.0,0.0,,,0.0,21.0,21.0,5.834381249275577,5.834381249275577,123.0,123.0,-30.601481619309645,-30.601481619309645,170.2357723577236,69.6829268292683,339616.0,2761.1056910569105,90745.0,737.7642276422764,,1771.4715447154472,-6.901039506729321,-0.6835194267014923,0.4881856908435647,1.2110144564837513,5.264126068645614,-0.3377236164810078,0.3231437215744797,0.9386929582806813,,,,,,,,,,,,,,,-0.3000451959447531,0.22887504646285278,,,,-0.07594660296683248,-0.03752484627566753,,,,1.238086345995387,1.4513038283394901,,0.0,,,,,,339616.0,2761.1056910569105,90745.0,737.7642276422764,-6.901039506729321,-0.6835194267014923,0.4881856908435647,1.2110144564837513,5.264126068645614,-0.3377236164810078,0.3231437215744797,0.9386929582806813,,,,,,,,,,,,,1.238086345995387,1.4513038283394901,,3.599353402317933,3.599353402317933,5.834381249275577,6.666483885940541,1.0,,29.0,marRAB
15,16.0,16.0,16.0,1.0,1.0,0.0,,,0.0,22.0,22.0,4.887604776682079,4.887604776682079,109.0,109.0,-49.99829842889171,-49.99829842889171,182.39449541284404,514.7247706422019,473308.0,4342.275229357798,86620.0,794.6788990825688,,1896.2477064220184,5.03339104487852,-1.2595681673017243,0.719262834757613,2.018120692930644,-14.242029846800229,-0.3782086037203074,0.622209879344457,1.4873989101806344,,,,,,,,,,,,,,,0.20972462686993834,-0.5934179102833429,,,,-0.13995201858908046,-0.04202317819114527,,,,1.4260736843636912,1.2513702833159273,,0.0,,,,,,473308.0,4342.275229357798,86620.0,794.6788990825688,5.03339104487852,-1.2595681673017243,0.719262834757613,2.018120692930644,-14.242029846800229,-0.3782086037203074,0.622209879344457,1.4873989101806344,,,,,,,,,,,,,1.4260736843636912,1.2513702833159273,,4.501182277453818,4.501182277453818,4.887604776682079,6.571554867596736,1.0,,-1.0,marRAB
16,17.0,17.0,17.0,1.0,1.0,0.0,,,0.0,27.0,27.0,5.591358940840714,5.591358940840714,151.0,151.0,28.976733998783445,28.976733998783445,184.7086092715232,276.92715231788077,798218.0,5286.211920529801,117447.0,777.794701986755,,1800.1258278145694,-10.339040181415527,-1.1735238744486436,1.095362775094729,3.190891263407348,8.935463294334124,-0.8563369565867616,0.916692911576366,2.7305444886767436,,,,,,,,,,,,,,,-0.3692514350505545,0.3191236890833616,,,,-0.13039154160540484,-0.0951485507318624,,,,1.4783971033515915,1.5184552859781015,,0.0,,,,,,798218.0,5286.211920529801,117447.0,777.794701986755,-10.339040181415527,-1.1735238744486436,1.095362775094729,3.190891263407348,8.935463294334124,-0.8563369565867616,0.916692911576366,2.7305444886767436,,,,,,,,,,,,,1.4783971033515915,1.5184552859781015,,4.8288797563656845,4.8288797563656845,5.591358940840714,6.357108300187254,1.0,,-1.0,marRAB
17,18.0,18.0,18.0,1.0,1.0,0.0,,,0.0,23.0,23.0,5.522661093778793,5.522661093778793,128.0,128.0,0.41464519672553823,0.41464519672553823,197.2265625,178.546875,359529.0,2808.8203125,96788.0,756.15625,,1813.1484375,5.310094652004232,0.3964031602634095,0.3090105559637381,0.9380725317206826,-7.6804060450143545,0.24641535063331954,0.3244620798893835,0.8507515946971526,-3.1472424744274377,-1.8615717461403611,0.2142804128285532,0.34691209362893527,,,,,,,,,,,0.2124037860801693,-0.30721624180057416,-0.1258896989770975,,,0.04404479558482328,0.027379483403702172,-0.2068413051267068,,,1.5052842975808007,1.3014697974414515,0.7546433750839657,0.0,,,,,,359529.0,2808.8203125,96788.0,756.15625,5.310094652004232,0.3964031602634095,0.3090105559637381,0.9380725317206826,-7.6804060450143545,0.24641535063331954,0.3244620798893835,0.8507515946971526,-3.1472424744274377,-1.8615717461403611,0.2142804128285532,0.34691209362893527,,,,,,,,,1.5052842975808007,1.3014697974414515,0.7546433750839657,4.164658958687363,4.164658958687363,5.522661093778793,6.175021540043417,1.0,,42.0,marRAB
18,19.0,19.0,19.0,1.0,1.0,0.0,,,0.0,24.0,24.0,5.912161687430067,5.912161687430067,142.0,142.0,-11.77270063145272,-11.77270063145272,208.6549295774648,395.50704225352115,622260.0,4382.112676056338,113002.0,795.7887323943662,,1828.1901408450703,-7.686859557210653,-1.083211912478054,0.6982654673745178,2.325302590762697,7.735896617141438,-1.0445084489245833,0.755943998284349,2.280052899407325,,,,,,,,,,,,,,,-0.295648444508102,0.2975344852746707,,,,-0.12035687916422821,-0.1160564943249537,,,,1.6697568424571012,1.5310842378723888,,0.0,,,,,,622260.0,4382.112676056338,113002.0,795.7887323943662,-7.686859557210653,-1.083211912478054,0.6982654673745178,2.325302590762697,7.735896617141438,-1.0445084489245833,0.755943998284349,2.280052899407325,,,,,,,,,,,,,1.6697568424571012,1.5310842378723888,,4.059428897390738,4.059428897390738,5.912161687430067,6.755118801645949,1.0,,-1.0,marRAB
19,20.0,20.0,20.0,1.0,1.0,0.0,,,0.0,6.0,6.0,3.4875629403372748,3.4875629403372748,21.0,21.0,-49.54155112731284,-49.54155112731284,214.28571428571428,294.9047619047619,18229.0,868.047619047619,15652.0,745.3333333333334,,2608.6666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,18229.0,868.047619047619,15652.0,745.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,1.7203990587822202,1.7203990587822202,3.4875629403372748,3.876734326578808,1.0,,,marRAB
20,21.0,21.0,21.0,1.0,1.0,0.0,,,0.0,20.0,20.0,5.092648168266916,5.092648168266916,102.0,102.0,-37.31965473789589,-37.31965473789589,218.34313725490196,121.15686274509804,612952.0,6009.333333333333,76617.0,751.1470588235294,,1866.9117647058824,-6.398454311858604,0.5201882291782862,0.9381923134792587,2.6886921375106176,,,,,,,,,,,,,,,,,,,-0.29083883235720925,,,,,0.06502352864728578,,,,,1.464230627024996,,,0.0,,,,,,612952.0,6009.333333333333,76617.0,751.1470588235294,-6.398454311858604,0.5201882291782862,0.9381923134792587,2.6886921375106176,,,,,,,,,,,,,,,,,1.464230627024996,,,3.9272298692501706,3.9272298692501706,5.030316789944966,6.149158792255624,1.0,,38.0,marRAB
